1,H2 Chemistry
2,Introduction
3,Matter
4,Atomic Structure
5,"1(a) identify and describe protons, neutrons and electrons in terms of their relative charges and relative masses"
6,"1(b) deduce the behaviour of beams of protons, neutrons and electrons in an electric field"
7,1(c) describe the distribution of mass and charges within an atom
8,"1(d) deduce the numbers of protons, neutrons and electrons present in both atoms and ions given proton and nucleon numbers (and charge)"
9,1(e)(i) describe the contribution of protons and neutrons to atomic nuclei in terms of proton number and nucleon number
10,1(e)(ii) distinguish between isotopes on the basis of different numbers of neutrons present
11,"1(f) describe the number and relative energies of the s, p and d orbitals for the principal quantum numbers 1, 2 and 3 and also the 4s and 4p orbitals"
12,"1(g) describe the shapes of s, p and d orbitals"
13,1(h) state the electronic configuration of atoms and ions given the proton number (and charge)
14,1(i) explain the factors influencing the ionisation energies of elements (see the Data Booklet)
15,1(j) deduce the electronic configurations of elements from successive ionisation energy data
16,1(k) interpret successive ionisation energy data of an element in terms of the position of that element within the Periodic Table
17,Structure And Properties
18,Chemical Bonding
19,2(a)(i) show understanding that all chemical bonds are electrostatic in nature and describe ionic bond as the electrostatic attraction between oppositely charged ions
20,2(a)(ii) show understanding that all chemical bonds are electrostatic in nature and describe covalent bond as the electrostatic attraction between a shared pair of electrons and positively charged nuclei
21,2(a)(iii) show understanding that all chemical bonds are electrostatic in nature and describe metallic bond as the electrostatic attraction between a lattice of positive ions and delocalised electrons
22,"2(b)(i) describe, including the use of �dot-and-cross� diagrams, ionic bonding as in sodium chloride and magnesium oxide"
23,"2(b)(ii) describe, including the use of �dot-and-cross� diagrams, covalent bonding as in hydrogen; oxygen; nitrogen; chlorine; hydrogen chloride; carbon dioxide; methane; ethenesodium chloride and magnesium oxide"
24,"2(b)(iii) describe, including the use of �dot-and-cross� diagrams, co-ordinate (dative covalent) bonding, as in formation of the ammonium ion and in the Al2Cl6 molecule"
25,"2(c) describe covalent bonding in terms of orbital overlap (limited to s and p orbitals only), giving s and p bonds"
26,"2(d) explain the shapes of, and bond angles in, molecules such as BF3 (trigonal planar); CO2 (linear); CH4 (tetrahedral); NH3 (trigonal pyramidal); H2O (bent); SF6 (octahedral) by using the Valence Shell Electron Pair Repulsion theory"
27,"2(e) predict the shapes of, and bond angles in, molecules analogous to those specified in (d)"
28,2(f) explain and deduce bond polarity using the concept of electronegativity
29,2(g) deduce the polarity of a molecule using bond polarity and its molecular shape (analogous to those specified in (d))
30,"2(h)(i) describe the following forces of attraction (electrostatic in nature): intermolecular forces, based on permanent and induced dipoles, as in CHCl3(l); Br2(l) and the liquid noble gases"
31,"2(h)(ii) describe the following forces of attraction (electrostatic in nature): hydrogen bonding, using ammonia and water as examples of molecules containing �NH and �OH groups"
32,"2(i) outline the importance of hydrogen bonding to the physical properties of substances, including ice and water"
33,2(j) explain the terms bond energy and bond length for covalent bonds
34,"2(k) compare the reactivities of covalent bonds in terms of bond energy, bond length and bond polarity"
35,"2(l)(i) describe, in simple terms, the lattice structure of a crystalline solid which is ionic, as in sodium chloride and magnesium oxide"
36,"2(l)(ii) describe, in simple terms, the lattice structure of a crystalline solid which is simple molecular, as in iodine"
37,"2(l)(iii) describe, in simple terms, the lattice structure of a crystalline solid which is giant molecular, as in graphite and diamond"
38,"2(l)(iv) describe, in simple terms, the lattice structure of a crystalline solid which is hydrogen-bonded, as in ice"
39,"2(l)(v) describe, in simple terms, the lattice structure of a crystalline solid which is metallic, as in copper"
40,"2(m) describe, interpret and/or predict the effect of different types of structure and bonding on the physical properties of substances"
41,2(n) suggest the type of structure and bonding present in a substance from given information
42,Gaseous State
43,3(a) state the basic assumptions of the kinetic theory as applied to an ideal gas
44,"3(b)(i) explain qualitatively in terms of intermolecular forces and molecular size, the conditions necessary for a gas to approach ideal behaviour"
45,"3(b)(ii) explain qualitatively in terms of intermolecular forces and molecular size, the limitations of ideality at very high pressures and very low temperatures"
46,"3(c) state and use the general gas equation pV = nRT in calculations, including the determination of Mr"
47,3(d) use Dalton�s Law to determine the partial pressures of gases in a mixture
48,Theories of Acids and Bases
49,"4(a) show understanding of, and apply the Arrhenius theory of acids and bases"
50,"4(b) show understanding of, and apply the Br�nsted�Lowry theory of acids and bases, including the concept of conjugate acids and conjugate bases"
51,"4(c) show understanding of, and apply the Lewis theory of acids and bases (including non-aqueous system e.g. reaction between BF3 and NH3)"
52,The Periodic Table
53,"5(a) For elements in the third period (sodium to chlorine), and in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): recognise variation in the electronic configurations across a Period and down a Group"
54,"5(b)(i) For elements in the third period (sodium to chlorine), and in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): describe and explain qualitatively the trends and variations in atomic radius, ionic radius, first ionisation energy and electronegativity: across a Period in terms of shielding and nuclear charge"
55,"5(b)(ii) For elements in the third period (sodium to chlorine), and in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): describe and explain qualitatively the trends and variations in atomic radius, ionic radius, first ionisation energy and electronegativity: down a Group in terms of increasing number of electronic shells and nuclear charge"
56,"5(c) For elements in the third period (sodium to chlorine), and in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): interpret the variation in melting point and in electrical conductivity across a Period in terms of structure and bonding in the elements (metallic, giant molecular, or simple molecular)"
57,"5(d) For elements in the third period (sodium to chlorine), and in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): describe and explain the trend in volatility of the Group 17 elements in terms of instantaneous dipole-induced dipole attraction"
58,5(e)(i) For elements in the third period (sodium to chlorine): state and explain the variation in the highest oxidation number of the elements in oxides (for Na2O; MgO; Al2O3; SiO2; P4O10; SO3) and chlorides (for NaCl; MgCl2; AlCl3; SiCl4; PCl5)
59,5(e)(ii) For elements in the third period (sodium to chlorine): state and explain the variation in bonding in oxides and chlorides in terms of electronegativity (with the exception of AlCl3)
60,5(e)(iii) For elements in the third period (sodium to chlorine): describe the reactions of the oxides with water (for Na2O; MgO; Al2O3; SiO2; P4O10; SO3)
61,"5(e)(iv) For elements in the third period (sodium to chlorine): describe and explain the acid/base behaviour of oxides (for Na2O; MgO; Al2O3; SiO2; P4O10; SO3) and hydroxides (for NaOH; Mg(OH)2; Al(OH)3), including, where relevant, amphoteric behaviour in reaction with sodium hydroxide (only) and acids"
62,5(e)(v) For elements in the third period (sodium to chlorine): describe and explain the reactions of the chlorides with water (for NaCl; MgCl2; AlCl3; SiCl4; PCl5)
63,5(e)(vi) For elements in the third period (sodium to chlorine): suggest the types of structure and bonding present in the oxides and chlorides from observations of their chemical and physical properties
64,5(f) For elements in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): describe and deduce from Eo values the relative reactivity of elements of: Group 2 as reducing agents
65,5(f) For elements in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine): describe and deduce from Eo values the relative reactivity of elements of: Group 17 as oxidising agents
66,5(g)(i) For elements in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine) candidates should be able to: describe and explain the trend in thermal stability of: Group 2 carbonates in terms of the charge density of the cation and the polarisability of the large anion
67,5(g)(ii) For elements in Group 2 (magnesium to barium) and Group 17 (chlorine to iodine) candidates should be able to: describe and explain the trend in thermal stability of: Group 17 hydrides in terms of bond energies
