1,单元一 有你做伴
2,阅读板块
3,结合文章线索和人物形象，理解文章的主题
4,听说板块
5,按照先后顺序有侧重地转述一件事
6,写作板块
7,运用倒叙法
8,进阶
9,运用多种方法塑造典型的人物性格
10,词语
11,掌握中三单元一的词语
12,单元二 健康生活
13,阅读板块
14,理解说明的时间顺序
15,听说板块
16,有条理地说出做事情的程序
17,写作板块
18,有条理地写出做事情的程序
19,进阶
20,理解说明的逻辑顺序
21,词语
22,掌握中三单元二的词语
23,单元三 走进社区
24,阅读板块
25,理解举例论证法和引用论证法
26,听说板块
27,听出说话者运用举例论证和引用论证所证明的论点
28,利用举例论证和引用论证支持自己的论点
29,写作板块
30,运用举例论证法和引用论证法
31,进阶
32,根据要求进行缩写
33,作业
34,听出说话者运用举例论证和引用论证所证明的论点
35,词语
36,掌握中三单元三的词语
37,单元四 沟通你我他
38,阅读板块
39,理解作者对论点的多方面论证
40,听说板块
41,从多方面支持自己的论点
42,写作板块
43,从多方面论证自己的论点
44,进阶
45,加入承上启下的过渡句
46,词语
47,掌握中三单元四的词语
48,单元五 学无止境
49,阅读板块
50,理解对比论证法
51,听说板块
52,运用对比论证支持自己的论点
53,写作板块
54,运用对比论证法
55,进阶
56,针对话题，借事说理
57,词语
58,掌握中三单元五的词语
59,单元六 发现真善美
60,阅读板块
61,欣赏微型小说的情节
62,听说板块
63,听出故事的主要内容
64,具体生动地讲述故事
65,写作板块
66,进行简单的文学创作
67,进阶
68,写夹叙夹议的文章
69,词语
70,掌握中三单元六的词语
71,作业
72,听出故事的主要内容
73,新闻时事
74,理解新闻时事语料
75,就新闻话题与人交流
76,广泛阅读
77,能感受阅读的乐趣，并愿意与人分享
78,能主动、专注、有计划地阅读
79,养成边读边思考的习惯
1,单元一 有你做伴
2,阅读板块
3,结合文章线索和人物形象，理解文章的主题
4,听说板块
5,按照先后顺序有侧重地转述一件事
6,写作板块
7,运用倒叙法
8,进阶
9,运用多种方法塑造典型的人物性格
10,词语
11,掌握中三单元一的词语
12,单元二 健康生活
13,阅读板块
14,理解说明的时间顺序
15,听说板块
16,有条理地说出做事情的程序
17,写作板块
18,有条理地写出做事情的程序
19,进阶
20,理解说明的逻辑顺序
21,词语
22,掌握中三单元二的词语
23,单元三 走进社区
24,阅读板块
25,理解举例论证法和引用论证法
26,听说板块
27,听出说话者运用举例论证和引用论证所证明的论点
28,利用举例论证和引用论证支持自己的论点
29,写作板块
30,运用举例论证法和引用论证法
31,进阶
32,根据要求进行缩写
33,作业
34,听出说话者运用举例论证和引用论证所证明的论点
35,词语
36,掌握中三单元三的词语
37,单元四 沟通你我他
38,阅读板块
39,理解作者对论点的多方面论证
40,听说板块
41,从多方面支持自己的论点
42,写作板块
43,从多方面论证自己的论点
44,进阶
45,加入承上启下的过渡句
46,词语
47,掌握中三单元四的词语
48,单元五 学无止境
49,阅读板块
50,理解对比论证法
51,听说板块
52,运用对比论证支持自己的论点
53,写作板块
54,运用对比论证法
55,进阶
56,针对话题，借事说理
57,词语
58,掌握中三单元五的词语
59,单元六 发现真善美
60,阅读板块
61,欣赏微型小说的情节
62,听说板块
63,听出故事的主要内容
64,具体生动地讲述故事
65,写作板块
66,进行简单的文学创作
67,进阶
68,写夹叙夹议的文章
69,词语
70,掌握中三单元六的词语
71,作业
72,听出故事的主要内容
73,新闻时事
74,理解新闻时事语料
75,就新闻话题与人交流
76,广泛阅读
77,能感受阅读的乐趣，并愿意与人分享
78,能主动、专注、有计划地阅读
79,养成边读边思考的习惯
