1,2A தொகுதி 1 - நட்பு
2,படித்தலும் நோக்கலும்
3,இலக்கியச் சோலை - எண்ணங்கள் நிலையானவை அல்ல
4,பனுவலிலுள்ள கருத்துகளைப் பல்வேறு செய்திகளுடன் ஒப்பிட்டு விளக்குதல்.கதைகள்கட்டுரைகள்நாடகங்கள்உரையாடல்கள்கடிதங்கள்தகவல்அறிக்கைகள்நாளேடுகள்விளம்பரங்கள்சுவரொட்டிகள்அறிவிப்புகள்கட்டளைக்குறிப்புகள்சஞ்சிகைள்புள்ளிவிவரப்பட்டியல்)
5,பலவிதமான பனுவல்களை மேலோட்டமாகவும் ஆழமாகவும் படித்துப் புரிந்துகொள்வர்.
6,கேட்டல்
7,ஒருவர் பொறை இருவர் நட்பு
8,"தகவல்களை உற்றுக் கேட்டும் பார்த்தும் அவற்றுக்கேற்றவாறு மெய்ப்பாடு, பேச்சு, எழுத்து ஆகியவற்றின் வழியாகவும் இன்னபிற வழியாகவும் புரிந்துணர்வை வெளிப்படுத்துவர்."
9,வாய்மொழியாகவோ ஒலிப்பகுதியாகவோ ஒளிக்காட்சியாகவோ பெறப்படும் தகவல்களைக் கவனமாகக் கேட்டும் பார்த்தும் அவை உணர்த்தும் நேரடிப்பொருள் குறித்த புரிந்துணர்வை வெளிப்படுத்துவர்.
10,பேசுதல்
11,நானும் ஒரு படைப்பாளி - நட்பின் சிறப்பு
12,சரியான உச்சரிப்புடன் தெளிவாகப் பேசுதல்.
13,2A தொகுதி 2 - பொழுதுபோக்கு
14,கேட்டல்
15,என்றும் வாழும் வாசிப்பு
16,"தகவல்களை உற்றுக் கேட்டும் பார்த்தும் அவற்றுக்கேற்றவாறு மெய்ப்பாடு, பேச்சு, எழுத்து ஆகியவற்றின் வழியாகவும் இன்னபிற வழியாகவும் புரிந்துணர்வை வெளிப்படுத்துவர்."
17,வாய்மொழியாகவோ ஒலிப்பகுதியாகவோ ஒளிக்காட்சியாகவோ பெறப்படும் தகவல்களைக் கவனமாகக் கேட்டும் பார்த்தும் அவை உணர்த்தும் நேரடிப்பொருள் குறித்த புரிந்துணர்வை வெளிப்படுத்துவர்.
18,பேசுதல்
19,ஓய்தல் ஒழி
20,சரியான உச்சரிப்புடன் தெளிவாகப் பேசுதல்.
21,சரியான உச்சரிப்புடன் தெளிவாகப் பேசுதல்.
22,2A தொகுதி 3 - சுற்றுச்சூழல் பாதுகாப்பு
23,கேட்டலும் நோக்கலும்
24,"இது முடிவன்று, இதுவே தொடக்கம்"
25,பேசுதல்
26,என் பங்கு
27,சரியான உச்சரிப்புடன் தெளிவாகப் பேசுதல்.
28,சரியான உச்சரிப்புடன் தெளிவாகப் பேசுதல்.
29,2A தொகுதி 4 - தமிழ்நாட்டு மன்னர்கள்
30,பேசுதல்
31,நடித்துக்காட்டுவோம்
32,படித்தலும் நோக்கலும்
33,நடப்புச் செய்திகள்
34,கேட்டல்
35,மானங்காத்த மன்னன்
36,2B தொகுதி 1 - நேற்று இன்று நாளை
37,படித்தலும் நோக்கலும்
38,நடப்புச் செய்திகள்
39,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
40,இலக்கியச் சோலை
41,"இலக்கியப் படைப்புகளைக் கேட்டும் பார்த்தும் மரபு, பண்பாடு, விழுமியம் தொடர்பான புரிந்துணர்வை வெளிப்படுத்துவர்."
42,கேட்டலும் நோக்கலும்
43,கேட்டல் கருத்தறிதல்  - சேற்றில் கால் வைத்தால்தான்
44,தகவல்களை முன்னறிவோடு ஒப்பிட்டுப் பார்த்துப் புரிந்துணர்வை பல்வேறு வழிகளில் வெளிப்படுத்துவர்.
45,2B தொகுதி 2 - நிதியறிவு
46,பேசுதல்
47,வரவும் செலவும்
48,சூழலுக்கேற்பப் பொருத்தமான சொற்களையும் தொடர்புகளையும் பயன்படுத்தித் தன்னம்பிக்கையோடு பேசுதல்.
49,படித்தலும் நோக்கலும்
50,நடப்புச் செய்திகள்
51,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
52,இலக்கியச் சோலை
53,"இலக்கியப் படைப்புகளைக் கேட்டும் பார்த்தும் மரபு, பண்பாடு, விழுமியம் தொடர்பான புரிந்துணர்வை வெளிப்படுத்துவர்."
54,கேட்டலும் நோக்கலும்
55,நோக்கல் கருத்தறிதல் - சிந்தித்துச் செயற்படு
56,பெறப்படும் தகவல்களிலுள்ள நேரடிப்பொருளையும் குறிப்புப்பொருளையும் கேட்டும் பார்த்தும் புரிந்துணர்வை வெளிப்படுத்துவர்.
57,2B தொகுதி 3 - இளையர்களும் சமூகமும்
58,பேசுதல்
59,தொண்டூழியம்
60,சூழலுக்கேற்பப் பொருத்தமான சொற்களையும் தொடர்புகளையும் பயன்படுத்தித் தன்னம்பிக்கையோடு பேசுதல்.
61,கேட்டலும் நோக்கலும்
62,கேட்டல் கருத்தறிதல் - கைகொடுப்போம்
63,தகவல்களை முன்னறிவோடு ஒப்பிட்டுப் பார்த்துப் புரிந்துணர்வை பல்வேறு வழிகளில் வெளிப்படுத்துவர்.
64,படித்தலும் நோக்கலும்
65,நடப்புச் செய்திகள்
66,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
67,இலக்கியச் சோலை
68,"இலக்கியப் படைப்புகளைக் கேட்டும் பார்த்தும் மரபு, பண்பாடு, விழுமியம் தொடர்பான புரிந்துணர்வை வெளிப்படுத்துவர்."
69,கூடுதல் வளங்கள்
70,நடப்புச் செய்திகள்
71,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
