1,2A தொகுதி 1 - நட்பு
2,பேசுதல்
3,நட்பின் சிறப்பு
4,சரியான உச்சரிப்புடன் தெளிவாகப் பேசுதல்.
5,பல்வேறு சூழல்களுக்கேற்பப் பேச்சுத்தமிழிலோ எழுத்துத்தமிழிலோ சரியான உச்சரிப்புடனும் தொனியுடனும் தெளிவாகவும் சரளமாகவும் தன்னம்பிக்கையுடனும் பேசுவர்.
6,படித்தலும் நோக்கலும்
7,இலக்கியச் சோலை - எண்ணங்கள் நிலையானவை அல்ல
8,பனுவலிலுள்ள கருத்துகளைப் பல்வேறு செய்திகளுடன் ஒப்பிட்டு விளக்குதல்.கதைகள்கட்டுரைகள்நாடகங்கள்உரையாடல்கள்கடிதங்கள்தகவல்அறிக்கைகள்நாளேடுகள்விளம்பரங்கள்சுவரொட்டிகள்அறிவிப்புகள்கட்டளைக்குறிப்புகள்சஞ்சிகைள்புள்ளிவிவரப்பட்டியல்)
9,பலவிதமான பனுவல்களை மேலோட்டமாகவும் ஆழமாகவும் படித்துப் புரிந்துகொள்வர்.
10,எழுதுதல்
11,இனிய இலக்கணம் - சொற்புணர்ச்சி
12,"பொருத்தமான கருத்துகளைச் சரியான மொழியமைப்புடனும் தெளிவுடனும் எழுத, சொற்புணர்ச்சிகளைப் பற்றியும் அதன் வகைகளைப் பற்றியும் அறிந்துகொள்வர்."
13,சொற்புணர்ச்சி
14,கேட்டல்
15,ஒருவர் பொறை இருவர் நட்பு
16,"தகவல்களை உற்றுக் கேட்டும் பார்த்தும் அவற்றுக்கேற்றவாறு மெய்ப்பாடு, பேச்சு, எழுத்து ஆகியவற்றின் வழியாகவும் இன்னபிற வழியாகவும் புரிந்துணர்வை வெளிப்படுத்துவர்."
