1,Listening & Viewing
2,"Listening and Viewing
LO1: Recognize sounds and words in context"
3,"Listening and Viewing
LO1: Develop positive listening and viewing attitudes, and behaviour"
4,"Listening and Viewing
LO2: Develop listening and viewing skills for understanding by focusing on literal and inferential meaning"
5,"Listening and Viewing
LO3: Develop critical listening and viewing by focusing on implied meaning, higher-order thinking, and evaluation"
6,"Listening and Viewing
LO4: Listen to, view, and respond to a variety of texts"
7,Reading & Viewing
8,Letter Sounds
9,"Reading and Viewing (Letter Sounds)
LO1: Develop reading and viewing readiness, word recognition skills, accuracy, fluency and positive reading and viewing attitudes and behaviour"
10,Letter Names
11,"Reading and Viewing (Letter Names)
LO1: Develop reading and viewing readiness, word recognition skills, accuracy, fluency and positive reading and viewing attitudes and behaviour"
12,Oral Reading (phrases)
13,"Reading and Viewing
LO1: Develop reading and viewing readiness, word recognition skills, accuracy, fluency and positive reading and viewing attitudes and behaviour"
14,Oral Reading and Comprehension
15,"Reading and Viewing
LO2: Process and comprehend age-/ year level-appropriate texts by focusing on literal and inferential meaning"
16,"Reading and Viewing
LO3: Analyse, evaluate and appreciate age-/ year level- appropriate texts by focusing on implied meaning, higher-order thinking and judgement"
17,"Reading and Viewing
LO4: Respond to a wide and extensive range of texts for enjoyment and understanding how grammatical/ lexical items and semiotic modes are used in diverse contexts"
18,Speaking and Representing
19,"Speaking and Representing
LO1: Develop knowledge and awareness of features of speaking and representing"
20,"Speaking and Representing
LO2: Develop accuracy and fluency in speaking and representing"
21,"Speaking and Representing
LO3: Explore, generate, develop and organise ideas respectfully as individuals and collaboratively in planned and/or spontaneous situations for a variety of purposes, audiences contexts and cultures"
22,"Speaking and Representing
LO4: Speak and represent confidently, coherently and cohesively for a variety of purposes, audiences, contexts and cultures"
23,"Speaking and Representing
LO5: Monitor, review, revise and refine responsibly before, during and after speaking and representing"
24,Writing and Representing
25,"Writing and Representing
LO1: Develop writing readiness and handwriting to write accurately and fluently"
26,"Writing and Representing
LO2: Use accurate and consistent spelling"
27,"Writing and Representing
LO3: Generate, select and organise ideas for writing and representing creatively and critically for a variety of purposes, audiences, contexts and cultures"
28,"Writing and Representing
LO4: Develop, organise and express ideas coherently, cohesively, creatively and critically in writing and representing to produce texts for a variety of purposes, audiences, contexts and cultures"
29,Grammar
30,"Grammar
LO1: Use metalanguage for learning and talking about language structures and language in use"
31,"Grammar
LO2: Apply knowledge of grammatical rules at word and phrase levels"
32,"Grammar
LO3: Apply knowledge of grammatical rules at sentence level"
33,"Grammar
LO4: Show understanding of how the purposeful use of language shapes meaning in texts"
34,Vocabulary
35,"Vocabulary
LO1: Develop word consciousness and use metalanguage in building vocabulary knowledge"
36,"Vocabulary
LO2: Build rich vocabulary knowledge that supports the development of listening, reading, viewing, speaking, writing and representing skills"
37,"Vocabulary
LO3: Use words appropriate for purpose, audience, context and culture"
