1,Pengenalan JATi
2,mengenali bahan pengajaran dan pembelajaran JATi
3,Unit 1: Hak Tanpa Tanggungjawab?
4,Pembuka Bicara
5,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
6,Bahagian 1 Menyuarakan Hak
7,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
8,mengaitkan ehwal semasa dengan topik perbincangan
9,Bahagian 3 Bukan Sekadar Satu
10,menghasilkan pelbagai penulisan berbentuk informatif (4.3)
11,bertukar-tukar idea/pendapat/pandangan (sama ada dengan penyertaan keupayaan melihat atau sebaliknya) tentang sesuatu perkara secara bertulis (6.2)
12,Unit 2: Luahanku
13,"Bahagian 2 Diluah, Dilihat dan Didengar"
14,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
15,menghasilkan pelbagai penulisan berbentuk naratif (4.2)
16,Bahagian 3 Menghargainya
17,menghasilkan pelbagai penulisan berbentuk informatif (4.3)
18,mengaitkan ehwal semasa dengan topik perbincangan
19,menghasilkan pelbagai penulisan berbentuk naratif (4.2)
20,Unit 3: Yang Baik Dijadikan Teladan
21,Pembuka Bicara
22,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
23,Bahagian 1 Tak Kenal Maka Tak Cinta
24,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
25,Bahagian 3 Hidup Kayu Berbuah
26,mengaitkan ehwal semasa dengan topik perbincangan
27,menghasilkan pelbagai penulisan berbentuk naratif (4.2)
28,"Unit 4: Di Mana Ada Kemahuan, Di Situ Ada Jalan"
29,Pembuka Bicara
30,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
31,Bahagian 2 Di Mana Ada Kemahuan
32,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
33,mengaitkan ehwal semasa dengan topik perbincangan
34,Bahagian 3 Ada Jalan
35,bertutur untuk menyampaikan sesuatu perkara (2.2)
36,menghasilkan pelbagai penulisan berbentuk informatif (4.3)
37,Unit 5: Benarkah?
38,Bahagian 1 Mari Kita Cari Maklumat!
39,bertukar-tukar idea/pendapat/pandangan (sama ada dengan penyertaan keupayaan melihat atau sebaliknya) tentang sesuatu perkara secara bertulis (6.2)
40,berbincang untuk mengaitkan ehwal semasa dengan topik perbincangan
41,Bahagian 2 Misteri untuk Semua
42,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
43,Bahagian 3 Benarkah itu Berlaku?
44,menghasilkan pelbagai penulisan berbentuk naratif (4.2)
45,Unit 6: Bumi Kita Satu
46,Bahagian 1 Kita dan Dunia
47,mengaitkan ehwal semasa dengan topik perbincangan
48,Bahagian 3 Kita Berkuasa
49,mendengar teks lisan (sama ada dengan penyertaan melihat atau sebaliknya) untuk menilai isi (1.3)
50,menghasilkan pelbagai penulisan berbentuk informatif (4.3)
51,Isu Kontemporari & Isu Semasa
52,Ehwal Semasa
53,mengaitkan ehwal semasa dengan topik perbincangan
54,Teroka Berita Harian & Berita Mediacorp
55,bersoal jawab tentang sesuatu perkara untuk mendapatkan maklumat lanjut (5.1)
56,berbincang untuk mengemukakan idea/ pendapat/pandangan tentang sesuatu perkara (5.2)
57,berbincang untuk menyokong atau menolak pandangan orang lain bagi mencapai keputusan (5.3)
58,Bahan Tambahan
59,Pengetahuan Bahasa
60,menggunakan bentuk kata dengan betul dalam pelbagai konteks
61,menggunakan golongan kata dengan betul dalam pelbagai konteks
62,menggunakan frasa dengan betul dalam pelbagai konteks
63,menggunakan dan membina ayat dengan betul dalam pelbagai konteks
64,menggunakan aspek bahasa yang lain dengan betul dalam konteks
65,Bacaan Luas
66,Penulisan
67,Bahan Pengayaan
68,mendengar teks lisan (sama ada dengan penyertaan keupayaan melihat atau sebaliknya) untuk menghayati isi (1.2)
69,mendengar teks lisan (sama ada dengan penyertaan keupayaan melihat atau sebaliknya) untuk menilai isi (1.3)
70,bertutur untuk menyampaikan sesuatu perkara (2.2)
71,bertutur untuk menerangkan idea/pendapat/pandangan (2.3)
